国内电视,#genre#
北京卫视,http://223.110.245.173:80/PLTV/4/224/3221227390/index.m3u8?UserName=18851042983&MAC=8C:6D:50:4C:91:52&OTTUserToken=18851042983-8C:6D:50:4C:91:52&accountinfo=yvxefADiHI1MXW5gaIZO5hiIlKSLiJtBXQdhumM1dH2IsIJmP1UxBAq03L3WxNlzfOIX59FPdAado7h9s5ZUS0%2BwWipdMTdABhAgmyZ6eCJFxhdxHyMDyXNm4qxOoCcho5wyaRModm%2BLI%2FHgenB6cw%3D%3D%3A20180401122140%2C18851042983%2C112.25.7.202%2C20180401122140%2CG_BEIJING-HQ%2C1B4CEFC7EE6192335ED71DF86C50D75E%2C%2C0%2C1%2C-1%2C%2C2%2C2000007279%2C2%2C-3%2C2%2CEND&GuardEncType=2&servicetype=1&icpid=88888888&from=5&hms_devid=23#http://ivi.bupt.edu.cn/hls/btv1hd.m3u8#http://111.40.205.87/PLTV/88888888/224/3221225728/index.m3u8#http://39.135.17.183:6610/PLTV/88888888/224/3221225754/1/1000.m3u8#http://223.110.241.139:6610/gitv/live1/G_BEIJING-CQ/G_BEIJING-CQ/#http://112.17.40.140/PLTV/88888888/224/3221226164/index.m3u8#http://111.40.205.87/PLTV/88888888/224/3221225749/index.m3u8#http://ott.js.chinamobile.com/PLTV/3/224/3221225574/index.m3u8#http://112.17.40.140/PLTV/88888888/224/3221226545/index.m3u8#http://112.17.40.140/PLTV/88888888/224/3221226583/index.m3u8#http://111.40.205.87/PLTV/88888888/224/3221225701/index.m3u8#http://223.110.241.139:6610/gitv/live1/G_BEIJING/G_BEIJING/
广东卫视,http://ivi.bupt.edu.cn/hls/gdhd.m3u8#http://39.135.17.183:6610/PLTV/88888888/224/3221225720/1/1000.m3u8#http://223.110.245.172:80/PLTV/4/224/3221227399/index.m3u8?UserName=18851042983&MAC=8C:6D:50:4C:91:52&OTTUserToken=18851042983-8C:6D:50:4C:91:52&accountinfo=yvxefADiHI1MXW5gaIZO5hiIlKSLiJtBXQdhumM1dH2IsIJmP1UxBAq03L3WxNlzfOIX59FPdAado7h9s5ZUS0%2BwWipdMTdABhAgmyZ6eCI0i665oedelQppvPSiaQLT7c8StmdsL2WcY51PN8NbzQ%3D%3D%3A20180401122308%2C18851042983%2C112.25.7.202%2C20180401122308%2CG_GUANGDONG-HQ%2C1B4CEFC7EE6192335ED71DF86C50D75E%2C%2C0%2C1%2C-1%2C%2C2%2C2000007279%2C2%2C-3%2C2%2CEND&GuardEncType=2&servicetype=1&icpid=88888888&from=5&hms_devid=23#http://112.17.40.140/PLTV/88888888/224/3221226225/index.m3u8#http://111.40.205.87/PLTV/88888888/224/3221225736/index.m3u8#http://ott.js.chinamobile.com/PLTV/3/224/3221227249/index.m3u8#http://112.17.40.140/PLTV/88888888/224/3221226408/index.m3u8#http://112.17.40.140/PLTV/88888888/224/3221226585/index.m3u8#http://111.40.205.87/PLTV/88888888/224/3221225699/index.m3u8#http://223.110.241.139:6610/gitv/live1/G_GUANGDONG/G_GUANGDONG/
黑龙江卫视,http://ivi.bupt.edu.cn/hls/hljhd.m3u8#http://112.17.40.140/PLTV/88888888/224/3221226555/index.m3u8#http://112.17.40.140/PLTV/88888888/224/3221226201/index.m3u8#http://112.17.40.140/PLTV/88888888/224/3221226492/index.m3u8#http://111.40.205.87/PLTV/88888888/224/3221225658/index.m3u8#http://111.40.205.87/PLTV/88888888/224/3221225640/index.m3u8#http://223.110.241.139:6610/gitv/live1/G_HEILONGJIANG/G_HEILONGJIANG/#http://183.207.249.36:80/PLTV/4/224/3221227323/index.m3u8?UserName=18851042983&MAC=8C:6D:50:4C:91:52&OTTUserToken=18851042983-8C:6D:50:4C:91:52&accountinfo=yvxefADiHI1MXW5gaIZO5hiIlKSLiJtBXQdhumM1dH2IsIJmP1UxBAq03L3WxNlzfOIX59FPdAado7h9s5ZUS0%2BwWipdMTdABhAgmyZ6eCKdgU7aIF%2FGe4p1hYzO9%2B1F%2BLXgSQojDUHmpIzd2Xiejw%3D%3D%3A20180401122353%2C18851042983%2C112.25.7.202%2C20180401122353%2CG_HEILONGJIANG-HQ%2C1B4CEFC7EE6192335ED71DF86C50D75E%2C%2C0%2C1%2C-1%2C%2C2%2C2000007279%2C2%2C-3%2C2%2CEND&GuardEncType=2&servicetype=1&icpid=88888888&from=5&hms_devid=4364#http://112.50.243.8/PLTV/88888888/224/3221225862/1.m3u8#http://ott.js.chinamobile.com/PLTV/3/224/3221227492/index.m3u8#http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225862/1.m3u8
江苏卫视,http://183.207.249.34:80/PLTV/4/224/3221227402/index.m3u8?UserName=18851042983&MAC=8C:6D:50:4C:91:52&OTTUserToken=18851042983-8C:6D:50:4C:91:52&accountinfo=yvxefADiHI1MXW5gaIZO5hiIlKSLiJtBXQdhumM1dH2IsIJmP1UxBAq03L3WxNlzfOIX59FPdAado7h9s5ZUS0%2BwWipdMTdABhAgmyZ6eCKKsykTisuszwEjI9aL4uWBdT8msbwc%2FhLALs%2BBuvnRyw%3D%3D%3A20180401122751%2C18851042983%2C112.25.7.202%2C20180401122751%2CG_JIANGSU-HQ%2C1B4CEFC7EE6192335ED71DF86C50D75E%2C%2C0%2C1%2C-1%2C%2C2%2C2000007279%2C2%2C-3%2C2%2CEND&GuardEncType=2&servicetype=1&icpid=88888888&from=5&hms_devid=4344#http://112.17.40.140/PLTV/88888888/224/3221226414/index.m3u8#http://112.17.40.140/PLTV/88888888/224/3221226140/index.m3u8#http://ivi.bupt.edu.cn/hls/jshd.m3u8#http://39.135.17.183:6610/PLTV/88888888/224/3221225751/1/1000.m3u8#http://223.110.241.139:6610/gitv/live1/G_JIANGSU-CQ/G_JIANGSU-CQ/#http://111.40.205.87/PLTV/88888888/224/3221225613/index.m3u8#http://ott.js.chinamobile.com/PLTV/3/224/3221227561/index.m3u8#http://112.17.40.140/PLTV/88888888/224/3221226567/index.m3u8#http://223.110.241.139:6610/gitv/live1/JSWS-HD/JSWS-HD/#http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225930/1.m3u8
深圳卫视,http://ivi.bupt.edu.cn/hls/szhd.m3u8#http://39.135.17.183:6610/PLTV/88888888/224/3221225712/1/1000.m3u8#http://183.207.249.37:80/PLTV/4/224/3221227307/index.m3u8?UserName=18851042983&MAC=8C:6D:50:4C:91:52&OTTUserToken=18851042983-8C:6D:50:4C:91:52&accountinfo=yvxefADiHI1MXW5gaIZO5hiIlKSLiJtBXQdhumM1dH2IsIJmP1UxBAq03L3WxNlzfOIX59FPdAado7h9s5ZUS0%2BwWipdMTdABhAgmyZ6eCL1kdVtlk%2BdAabHX7wVbWIRBnzTAy4KU78w1E6NSKcurg%3D%3D%3A20180401122456%2C18851042983%2C112.25.7.202%2C20180401122456%2CG_SHENZHEN-HQ%2C1B4CEFC7EE6192335ED71DF86C50D75E%2C%2C0%2C1%2C-1%2C%2C2%2C2000007279%2C2%2C-3%2C2%2CEND&GuardEncType=2&servicetype=1&icpid=88888888&from=5&hms_devid=4364#http://112.17.40.140/PLTV/88888888/224/3221226203/index.m3u8#http://111.40.205.87/PLTV/88888888/224/3221225739/index.m3u8#http://112.17.40.140/PLTV/88888888/224/3221226543/index.m3u8#http://112.17.40.140/PLTV/88888888/224/3221226486/index.m3u8#http://223.110.241.139:6610/gitv/live1/G_SHENZHEN/G_SHENZHEN/
山东卫视,http://112.17.40.140/PLTV/88888888/224/3221226410/index.m3u8#http://112.17.40.140/PLTV/88888888/224/3221226144/index.m3u8#http://ivi.bupt.edu.cn/hls/sdhd.m3u8#http://39.135.17.183:6610/PLTV/88888888/224/3221225728/1/1000.m3u8#http://223.110.241.139:6610/gitv/live1/G_SHANDONG-HQ/G_SHANDONG-HQ/#http://111.40.205.87/PLTV/88888888/224/3221225737/index.m3u8#http://ott.js.chinamobile.com/PLTV/3/224/3221227517/index.m3u8#http://112.17.40.140/PLTV/88888888/224/3221226587/index.m3u8#http://223.110.241.139:6610/gitv/live1/SDWS/SDWS/#http://183.207.249.7:80/PLTV/4/224/3221225804/index.m3u8?UserName=18851042983&MAC=8C:6D:50:4C:91:52&OTTUserToken=18851042983-8C:6D:50:4C:91:52&accountinfo=yvxefADiHI1MXW5gaIZO5hiIlKSLiJtBXQdhumM1dH2IsIJmP1UxBAq03L3WxNlzA4vtSIDkGIgBiaqrfuKfc0%2BwWipdMTdABhAgmyZ6eCJrlys92hyPwaKiNDdiJAji%2FGeTXujkho76bRlXTGelQQ%3D%3D%3A20180401123013%2C18851042983%2C112.25.46.66%2C20180401123013%2CSDWS%2C1B4CEFC7EE6192335ED71DF86C50D75E%2C%2C0%2C1%2C-1%2C%2C2%2C2000007279%2C2%2C-3%2C2%2CEND&GuardEncType=2&servicetype=1&icpid=88888888&from=5&hms_devid=744
天津卫视,http://112.17.40.140/PLTV/88888888/224/3221226412/index.m3u8#http://112.17.40.140/PLTV/88888888/224/3221226182/index.m3u8#http://ivi.bupt.edu.cn/hls/tjhd.m3u8#http://39.135.17.183:6610/PLTV/88888888/224/3221225756/1/1000.m3u8#http://111.40.205.87/PLTV/88888888/224/3221225740/index.m3u8#http://101.75.248.85/cache.ott.bestlive.itv.cmvideo.cn:80/000000001000/4966692255080753870/index.m3u8?channel-id=bestzb&Contentid=4966692255080753870&livemode=1&stbId=004003FF0037472509008422F153760C&userToken=22da83031e59d012e61af366ad30871e02vv&usergroup=g02020000000&version=1.0&owaccmark=4966692255080753870&owchid=bestzb&owsid=4493204831455286336&AuthInfo=LPoUhpzbLKA77DJKw+RoOdp+Y9+2o1DeE5aesM/Rzx2fmmAu/Zh6hSJ79Pssv5xRCeMP64fkZ1OTO5rnBrDDVtd+IG42hAo4SoG/GCN9Sl4K/3WOqqtfMoKEA7k42GKH#http://112.17.40.140/PLTV/88888888/224/3221226488/index.m3u8#http://223.110.241.139:6610/gitv/live1/TJWS/TJWS/#http://183.207.249.12:80/PLTV/4/224/3221225808/index.m3u8?UserName=18851042983&MAC=8C:6D:50:4C:91:52&OTTUserToken=18851042983-8C:6D:50:4C:91:52&accountinfo=yvxefADiHI1MXW5gaIZO5hiIlKSLiJtBXQdhumM1dH2IsIJmP1UxBAq03L3WxNlzA4vtSIDkGIgBiaqrfuKfc0%2BwWipdMTdABhAgmyZ6eCKqwtc8R23%2F2sLHoAToXl3UnF0tTz0M2byvGulkWuh60g%3D%3D%3A20180401123718%2C18851042983%2C112.25.46.66%2C20180401123718%2CTJWS%2C1B4CEFC7EE6192335ED71DF86C50D75E%2C%2C0%2C1%2C-1%2C%2C2%2C2000007279%2C2%2C-3%2C2%2CEND&GuardEncType=2&servicetype=1&icpid=88888888&from=5&hms_devid=784
湖北卫视,http://101.75.248.85/cache.ott.bestlive.itv.cmvideo.cn:80/000000001000/5000000010000022140/index.m3u8?channel-id=bestzb&Contentid=5000000010000022140&livemode=1&stbId=004003FF0037507381008422F152063C&userToken=22da83031e59d012e61af366ad30871e02vv&usergroup=g02020000000&version=1.0&owaccmark=5000000010000022140&owchid=bestzb&owsid=4493204831455105314&AuthInfo=SpHIwnIE+H0N3+bKCGl/3PD8rBE3foxRYTSh3iGYUJZ6GNpZ+E47AWi696WsOzmjB6NbhsZYefT8ZbcFc6tce6sA1NT4/Xiib/5y9z97zsIfb91xmMHh4rcelTK1C5dP#http://ivi.bupt.edu.cn/hls/hbhd.m3u8#http://223.110.245.170/ott.js.chinamobile.com/PLTV/3/224/3221227211/index.m3u8#http://39.135.17.183:6610/PLTV/88888888/224/3221225708/1/1000.m3u8#http://112.17.40.140/PLTV/88888888/224/3221226547/index.m3u8#http://112.17.40.140/PLTV/88888888/224/3221226197/index.m3u8#http://111.40.205.87/PLTV/88888888/224/3221225627/index.m3u8#http://111.40.205.87/PLTV/88888888/224/3221225705/index.m3u8#http://ott.js.chinamobile.com/PLTV/3/224/3221227565/index.m3u8#http://112.17.40.140/PLTV/88888888/224/3221226494/index.m3u8#http://223.110.241.139:6610/gitv/live1/G_HUBEI/G_HUBEI/#http://183.207.249.16:80/PLTV/4/224/3221225877/index.m3u8?UserName=18851042983&MAC=8C:6D:50:4C:91:52&OTTUserToken=18851042983-8C:6D:50:4C:91:52&accountinfo=yvxefADiHI1MXW5gaIZO5hiIlKSLiJtBXQdhumM1dH2IsIJmP1UxBAq03L3WxNlzA4vtSIDkGIgBiaqrfuKfc0%2BwWipdMTdABhAgmyZ6eCJ%2B44n3nka6RKvo3i2rqUUb5BH59Yj%2FQnobTSTU3awWrw%3D%3D%3A20180401123822%2C18851042983%2C112.25.46.66%2C20180401123822%2CG_HUBEI%2C1B4CEFC7EE6192335ED71DF86C50D75E%2C%2C0%2C1%2C-1%2C%2C2%2C2000007279%2C2%2C-3%2C2%2CEND&GuardEncType=2&servicetype=1&icpid=88888888&from=5&hms_devid=824#http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225840/1.m3u8
江西卫视,http://112.17.40.140/PLTV/88888888/224/3221226557/index.m3u8#http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226044/index.m3u8#http://39.135.17.183:6610/PLTV/88888888/224/3221225710/1/1000.m3u8#http://111.40.205.87/PLTV/88888888/224/3221225615/index.m3u8#http://ott.js.chinamobile.com/PLTV/3/224/3221225536/index.m3u8#http://101.75.248.85/cache.ott.bestlive.itv.cmvideo.cn:80/000000001000/4625292887079171688/index.m3u8?channel-id=bestzb&Contentid=4625292887079171688&livemode=1&stbId=004003FF0088804032008422F159412C&userToken=22da83031e59d012e61af366ad30871e02vv&usergroup=g02020000000&version=1.0&owaccmark=4625292887079171688&owchid=bestzb&owsid=4493204831455285739&AuthInfo=PXm0oUTrbN0no3Jcn5mYSZJAmzcrizZc1OXLcyy1/dPnPdDXLeftZRG2M9cCjoD1G/71soli+cfNupc8bhk+jyAJ5IKiabBrtNE1FSFMqT7v/E6etbMd5CUeCGV49SfO#http://112.17.40.140/PLTV/88888888/224/3221226128/index.m3u8#http://223.110.241.139:6610/gitv/live1/JXWS/JXWS/#http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226142/index.m3u8#http://183.207.249.15:80/PLTV/4/224/3221225798/index.m3u8?UserName=18851042983&MAC=8C:6D:50:4C:91:52&OTTUserToken=18851042983-8C:6D:50:4C:91:52&accountinfo=yvxefADiHI1MXW5gaIZO5hiIlKSLiJtBXQdhumM1dH2IsIJmP1UxBAq03L3WxNlzA4vtSIDkGIgBiaqrfuKfc0%2BwWipdMTdABhAgmyZ6eCKyQ%2FGr1GIyAKGaZyk5cVSQZ58mJ1XrGNtvk0ShYHH%2FbQ%3D%3D%3A20180401123757%2C18851042983%2C112.25.46.66%2C20180401123757%2CJXWS%2C1B4CEFC7EE6192335ED71DF86C50D75E%2C%2C0%2C1%2C-1%2C%2C2%2C2000007279%2C2%2C-3%2C2%2CEND&GuardEncType=2&servicetype=1&icpid=88888888&from=5&hms_devid=824#http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225834/1.m3u8
重庆卫视,http://ivi.bupt.edu.cn/hls/cqhd.m3u8#http://39.135.17.183:6610/PLTV/88888888/224/3221225686/1/1000.m3u8#http://112.17.40.140/PLTV/88888888/224/3221226217/index.m3u8#http://223.110.241.139:6610/gitv/live1/G_CHONGQING/G_CHONGQING/#http://183.207.249.5:80/PLTV/4/224/3221225812/index.m3u8?UserName=18851042983&MAC=8C:6D:50:4C:91:52&OTTUserToken=18851042983-8C:6D:50:4C:91:52&accountinfo=yvxefADiHI1MXW5gaIZO5hiIlKSLiJtBXQdhumM1dH2IsIJmP1UxBAq03L3WxNlzA4vtSIDkGIgBiaqrfuKfc0%2BwWipdMTdABhAgmyZ6eCIhiLjNRKOzMqvw%2F1GMpWNi%2FvUNiv5aXc%2FMBMV9VjuXRg%3D%3D%3A20180401123235%2C18851042983%2C112.25.46.66%2C20180401123235%2CG_CHONGQING%2C1B4CEFC7EE6192335ED71DF86C50D75E%2C%2C0%2C1%2C-1%2C%2C2%2C2000007279%2C2%2C-3%2C2%2CEND&GuardEncType=2&servicetype=1&icpid=88888888&from=5&hms_devid=724#http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225949/1.m3u8
辽宁卫视,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226156/index.m3u8#http://ivi.bupt.edu.cn/hls/lnhd.m3u8#http://39.135.17.183:6610/PLTV/88888888/224/3221225717/1/1000.m3u8#http://ott.js.chinamobile.com/PLTV/3/224/3221227485/index.m3u8#http://101.75.248.85/cache.ott.bestlive.itv.cmvideo.cn:80/000000001000/5393821316758187099/index.m3u8?channel-id=bestzb&Contentid=5393821316758187099&livemode=1&stbId=004003FF0068820358008422F158596C&userToken=22da83031e59d012e61af366ad30871e02vv&usergroup=g02020000000&version=1.0&owaccmark=5393821316758187099&owchid=bestzb&owsid=4493204831455284991&AuthInfo=k5u8k07/ODnmQe0XrIWYxnpjNNud8PtA3jaoIF/fpZbLPV3325A81eU507NEowz0cEU1EbtmZdjU3xwdrJkgDzp9BMKdqyGoJXINUwMM8pF0T1GWf5v0oJkhWd8u/+ha#http://112.17.40.140/PLTV/88888888/224/3221226148/index.m3u8#http://223.110.241.139:6610/gitv/live1/LNWS/LNWS/#http://183.207.249.12:80/PLTV/4/224/3221225802/index.m3u8?UserName=18851042983&MAC=8C:6D:50:4C:91:52&OTTUserToken=18851042983-8C:6D:50:4C:91:52&accountinfo=yvxefADiHI1MXW5gaIZO5hiIlKSLiJtBXQdhumM1dH2IsIJmP1UxBAq03L3WxNlzfOIX59FPdAado7h9s5ZUS0%2BwWipdMTdABhAgmyZ6eCJbmeguUg7Pt87K%2Bri2DAREvp2QVC9nEaWIfYShfQrrPw%3D%3D%3A20180401122926%2C18851042983%2C112.25.7.202%2C20180401122926%2CLNWS%2C1B4CEFC7EE6192335ED71DF86C50D75E%2C%2C0%2C1%2C-1%2C%2C2%2C2000007279%2C2%2C-3%2C2%2CEND&GuardEncType=2&servicetype=1&icpid=88888888&from=5&hms_devid=784#http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225947/1.m3u8
东南卫视,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226046/index.m3u8#http://39.135.17.183:6610/PLTV/88888888/224/3221225739/1/1000.m3u8#http://101.75.248.85/cache.ott.bestlive.itv.cmvideo.cn:80/000000001000/6058511135162408190/index.m3u8?channel-id=bestzb&Contentid=6058511135162408190&livemode=1&stbId=004003FF0080993552008422F151357C&userToken=22da83031e59d012e61af366ad30871e02vv&usergroup=g02020000000&version=1.0&owaccmark=6058511135162408190&owchid=bestzb&owsid=4493204831455128871&AuthInfo=szOsw/kxd1GjN3AebKbGB1BjtmnsxvODv3sEL9PITGtq278wW9Iu9nM6ltLpGObynOzHkDzRVCXpjz8SnlWEitwncNe9wxcQe/2RMKY1+NWi6kk5ZEOICU9isMlpJ9RT#http://223.110.241.139:6610/gitv/live1/DNWS/DNWS/#http://183.207.249.15:80/PLTV/4/224/3221225816/index.m3u8?UserName=18851042983&MAC=8C:6D:50:4C:91:52&OTTUserToken=18851042983-8C:6D:50:4C:91:52&accountinfo=yvxefADiHI1MXW5gaIZO5hiIlKSLiJtBXQdhumM1dH2IsIJmP1UxBAq03L3WxNlzA4vtSIDkGIgBiaqrfuKfc0%2BwWipdMTdABhAgmyZ6eCI0bEQv%2BnpLVkyA3C%2BPrtQbuKToqX5PTJD7muv2bITcKw%3D%3D%3A20180401123639%2C18851042983%2C112.25.46.66%2C20180401123639%2CDNWS%2C1B4CEFC7EE6192335ED71DF86C50D75E%2C%2C0%2C1%2C-1%2C%2C2%2C2000007279%2C2%2C-3%2C2%2CEND&GuardEncType=2&servicetype=1&icpid=88888888&from=5&hms_devid=824
四川卫视,http://39.135.17.183:6610/PLTV/88888888/224/3221225757/1/1000.m3u8#http://223.110.241.139:6610/gitv/live1/SCWS/SCWS/#http://183.207.249.36:80/PLTV/4/224/3221225814/index.m3u8?UserName=18851042983&MAC=8C:6D:50:4C:91:52&OTTUserToken=18851042983-8C:6D:50:4C:91:52&accountinfo=yvxefADiHI1MXW5gaIZO5hiIlKSLiJtBXQdhumM1dH2IsIJmP1UxBAq03L3WxNlzA4vtSIDkGIgBiaqrfuKfc0%2BwWipdMTdABhAgmyZ6eCLHoGIutQT%2Fft2so5S9MWZDSB5NVZ5sokeH6FeOy2uEug%3D%3D%3A20180401123301%2C18851042983%2C112.25.46.66%2C20180401123301%2CSCWS%2C1B4CEFC7EE6192335ED71DF86C50D75E%2C%2C0%2C1%2C-1%2C%2C2%2C2000007279%2C2%2C-3%2C2%2CEND&GuardEncType=2&servicetype=1&icpid=88888888&from=5&hms_devid=4364
河北卫视,http://39.135.17.183:6610/PLTV/88888888/224/3221225713/1/1000.m3u8#http://ott.js.chinamobile.com/PLTV/3/224/3221227491/index.m3u8#http://223.110.241.139:6610/gitv/live1/G_HEBEI/G_HEBEI/#http://223.110.245.173:80/PLTV/4/224/3221225840/index.m3u8?UserName=18851042983&MAC=8C:6D:50:4C:91:52&OTTUserToken=18851042983-8C:6D:50:4C:91:52&accountinfo=yvxefADiHI1MXW5gaIZO5hiIlKSLiJtBXQdhumM1dH2IsIJmP1UxBAq03L3WxNlz%2BAhLv89U3HWKFogUjLcRuU%2BwWipdMTdABhAgmyZ6eCJJOzzi81sG%2FZ2cn8sWcAWt2Np9%2FwDHVcTwsCpMAdJFVw%3D%3D%3A20180401124345%2C18851042983%2C112.25.7.203%2C20180401124345%2CG_HEBEI%2C1B4CEFC7EE6192335ED71DF86C50D75E%2C%2C0%2C1%2C-1%2C%2C2%2C2000007279%2C2%2C-3%2C2%2CEND&GuardEncType=2&servicetype=1&icpid=88888888&from=5&hms_devid=23
贵州卫视,http://39.135.17.183:6610/PLTV/88888888/224/3221225776/1/1000.m3u8#http://223.110.241.139:6610/gitv/live1/G_GUIZHOU/G_GUIZHOU/#http://183.207.249.5:80/PLTV/4/224/3221225787/index.m3u8?UserName=18851042983&MAC=8C:6D:50:4C:91:52&OTTUserToken=18851042983-8C:6D:50:4C:91:52&accountinfo=yvxefADiHI1MXW5gaIZO5hiIlKSLiJtBXQdhumM1dH2IsIJmP1UxBAq03L3WxNlz%2BAhLv89U3HWKFogUjLcRuU%2BwWipdMTdABhAgmyZ6eCL6vOeOBEZVgFYDquGG3sDpK42k81jojIY64S1u8AOhGg%3D%3D%3A20180401124015%2C18851042983%2C112.25.7.203%2C20180401124015%2CG_GUIZHOU%2C1B4CEFC7EE6192335ED71DF86C50D75E%2C%2C0%2C1%2C-1%2C%2C2%2C2000007279%2C2%2C-3%2C2%2CEND&GuardEncType=2&servicetype=1&icpid=88888888&from=5&hms_devid=724#http://ott.fj.chinamobile.com/PLTV/88888888/224/3221226864/1.m3u8
河南卫视,http://39.135.17.183:6610/PLTV/88888888/224/3221225709/1/1000.m3u8#http://223.110.241.139:6610/gitv/live1/HENAN/HENAN/#http://183.207.249.15:80/PLTV/4/224/3221225815/index.m3u8?UserName=18851042983&MAC=8C:6D:50:4C:91:52&OTTUserToken=18851042983-8C:6D:50:4C:91:52&accountinfo=yvxefADiHI1MXW5gaIZO5hiIlKSLiJtBXQdhumM1dH2IsIJmP1UxBAq03L3WxNlzA4vtSIDkGIgBiaqrfuKfc0%2BwWipdMTdABhAgmyZ6eCLuGX7trFA1uyIOMxmVkKch8XtG26AoYxiNZoMBXkEVXw%3D%3D%3A20180401123527%2C18851042983%2C112.25.46.66%2C20180401123527%2CHENAN%2C1B4CEFC7EE6192335ED71DF86C50D75E%2C%2C0%2C1%2C-1%2C%2C2%2C2000007279%2C2%2C-3%2C2%2CEND&GuardEncType=2&servicetype=1&icpid=88888888&from=5&hms_devid=824
安徽卫视,http://39.135.17.183:6610/PLTV/88888888/224/3221225716/1/1000.m3u8#http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226045/index.m3u8#http://ivi.bupt.edu.cn/hls/ahhd.m3u8#http://112.17.40.140/PLTV/88888888/224/3221226185/index.m3u8#http://111.40.205.87/PLTV/88888888/224/3221225727/index.m3u8#http://101.75.248.85/cache.ott.bestlive.itv.cmvideo.cn:80/000000001000/8519359625922101359/index.m3u8?channel-id=bestzb&Contentid=8519359625922101359&livemode=1&stbId=004003FF0066939004008422F157609C&userToken=22da83031e59d012e61af366ad30871e02vv&usergroup=g02020000000&version=1.0&owaccmark=8519359625922101359&owchid=bestzb&owsid=4493204831455385133&AuthInfo=ByJceAKbde8d6HehX/3nkttGPf5MDrPuw1bCHetOKa4FoNtpT6brl8fUNau09BDYcFLzrhs1Gs/uDaUhIO9P+OTN1ONKMpdTDCFj/5GuNxCVrUkeHBRNMGbwAC/xoRGI#http://112.17.40.140/PLTV/88888888/224/3221226490/index.m3u8#http://223.110.241.139:6610/gitv/live1/AHWS/AHWS/#http://183.207.249.5:80/PLTV/4/224/3221225800/index.m3u8?UserName=18851042983&MAC=8C:6D:50:4C:91:52&OTTUserToken=18851042983-8C:6D:50:4C:91:52&accountinfo=yvxefADiHI1MXW5gaIZO5hiIlKSLiJtBXQdhumM1dH2IsIJmP1UxBAq03L3WxNlzfOIX59FPdAado7h9s5ZUS0%2BwWipdMTdABhAgmyZ6eCKikSZpTvRn%2F1HvktgzBNo%2FHvI5xYp5QnoHhTtEEYneQw%3D%3D%3A20180401122822%2C18851042983%2C112.25.7.202%2C20180401122822%2CAHWS%2C1B4CEFC7EE6192335ED71DF86C50D75E%2C%2C0%2C1%2C-1%2C%2C2%2C2000007279%2C2%2C-3%2C2%2CEND&GuardEncType=2&servicetype=1&icpid=88888888&from=5&hms_devid=724#http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226196/index.m3u8
吉林卫视,http://39.135.17.183:6610/PLTV/88888888/224/3221225753/1/1000.m3u8#http://223.110.241.139:6610/gitv/live1/G_JILIN/G_JILIN/#http://183.207.249.7:80/PLTV/4/224/3221225883/index.m3u8?UserName=18851042983&MAC=8C:6D:50:4C:91:52&OTTUserToken=18851042983-8C:6D:50:4C:91:52&accountinfo=yvxefADiHI1MXW5gaIZO5hiIlKSLiJtBXQdhumM1dH2IsIJmP1UxBAq03L3WxNlzA4vtSIDkGIgBiaqrfuKfc0%2BwWipdMTdABhAgmyZ6eCIHJx8mLzyyQOOmPNm0WR5Ef4nEGAloM%2F56ETMCRCvTQA%3D%3D%3A20180401123855%2C18851042983%2C112.25.46.66%2C20180401123855%2CG_JILIN%2C1B4CEFC7EE6192335ED71DF86C50D75E%2C%2C0%2C1%2C-1%2C%2C2%2C2000007279%2C2%2C-3%2C2%2CEND&GuardEncType=2&servicetype=1&icpid=88888888&from=5&hms_devid=744
海南卫视,http://livelyws.chinamcache.com/lyws/zb01.m3u8?auth_key=1593241343-0-0-90b80e74457c94b2015f9428a1cb9b0e
北京纪实,http://ivi.bupt.edu.cn/hls/btv11hd.m3u8#http://111.40.205.87/PLTV/88888888/224/3221225729/index.m3u8#http://111.40.205.87/PLTV/88888888/224/3221225756/index.m3u8
文化影视,http://117.156.28.57/PLTV/88888888/224/3221225917/index.m3u8
北京文艺,http://ivi.bupt.edu.cn/hls/btv2hd.m3u8
北京科教,http://ivi.bupt.edu.cn/hls/btv3.m3u8
北京财经,http://ivi.bupt.edu.cn/hls/btv5.m3u8
北京生活,http://ivi.bupt.edu.cn/hls/btv7.m3u8
北京青年,http://ivi.bupt.edu.cn/hls/btv8.m3u8
北京新闻,http://ivi.bupt.edu.cn/hls/btv9.m3u8
北京少儿,http://ivi.bupt.edu.cn/hls/btv10.m3u8
甘肃公共,http://117.156.28.57/PLTV/88888888/224/3221225919/index.m3u8
甘肃经济,http://117.156.28.57/PLTV/88888888/224/3221225920/index.m3u8
甘肃少儿,http://117.156.28.57/PLTV/88888888/224/3221225921/index.m3u8
